outlet_name,merged_from,n_merged,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,pa_area_sqkm,pa_population_density,n_outlets_at_postal,shared_postal,merge_group,merge_role,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Sheng Siong Clementi Avenue 6,Sheng Siong Clementi Avenue 6,1,121209,Authorised Retailer,CLEMENTI,WEST REGION,residential,91990,9.5213,9661.5,1,0,,unique,1.32220922708728,103.76364056113,306300,79225,5397,30871,17367,46,0.7904,1679972,138702,40198,96724,70402,124,0.9146,3442623,306355,151120,173881,239481,201,0.9021,12.0,0,1,1,4019,4019,164,124.0,138702.0,196.54052772222997,1,32232.646546445714,0.00012767915250553444,2.3549142888120773,0.006097560975609756,5.421817393190197e-05,-0.8829259278143292,20336.0,2.917002573347849,-1.1224171392930868
Sheng Siong Jalan Berseh,Sheng Siong Jalan Berseh,1,209037,Authorised Retailer,ROCHOR,CENTRAL REGION,mixed,13120,1.5885,8259.6,1,0,,unique,1.30730464109303,103.857706092553,197005,202098,17909,70245,63008,40,0.4939,713853,784735,156448,203398,139630,110,0.4786,1524130,1509474,207801,479095,405733,186,0.5023,12.0,0,9,9,3756,4150,427,110.0,784735.0,520.4129069667644,0,222216.31127480837,0.0008802376886921247,16.235103930237546,0.02107728337236534,0.00048796356538711777,-1.7956315909961522,46970.0,6.7373923519939245,0.8716925437894383
Sheng Siong Junction 9,Sheng Siong Junction 9,1,768897,Authorised Retailer,YISHUN,NORTH REGION,residential,221610,21.011,10547.3,1,0,,unique,1.4331228398318,103.84166098599,454049,40898,9004,77355,23314,104,0.9099,1275794,268477,122100,205383,98145,276,0.8022,2518974,555342,173225,459078,429144,542,0.8023,12.0,5,15,20,3371,4082,812,276.0,268477.0,416.4122742374381,1,338126.7666807998,0.0013393792826484994,24.70351148916892,0.024630541871921183,0.0010843634786380394,-0.9463305575030574,224112.0,32.14669948456594,-2.1423483619390753
Sheng Siong Marsiling Mall,Sheng Siong Marsiling Mall,1,738623,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,13.6125,18742.3,1,0,,unique,1.43354318137534,103.77988189197,447972,7067,0,47037,166163,93,0.9845,1506973,188677,51197,228977,247265,250,0.8773,2424253,471260,79197,756647,574137,410,0.8283,12.0,2,5,7,3617,4050,566,250.0,188677.0,348.6772299537655,1,197351.31215383127,0.000781743076707888,14.418469306800286,0.012367491166077738,0.0003795272175233138,-1.9536858252564075,141500.0,20.296806851333624,-2.9514368872221017
Sheng Siong Sengkang West Ave,Sheng Siong Sengkang West Ave,1,790455,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.39183688254074,103.871190376558,383869,224428,20427,55587,34012,95,0.6268,1521989,315440,41450,131371,104309,185,0.8211,2788332,1300118,42208,211718,364994,253,0.6801,12.0,2,15,17,3705,4152,478,185.0,315440.0,349.9737138952591,0,167287.43524193385,0.0006626548001802184,12.222005134523947,0.03556485355648536,0.0009217089568423336,1.3667039443124949,88430.0,12.684428479600228,1.2117216467154166
Sheng Siong Senja Close,Sheng Siong Senja Close,1,670643,Authorised Retailer,CHOA CHU KANG,WEST REGION,residential,192070,6.1173,31397.9,1,0,,unique,1.38790584193931,103.763017336135,338674,3916,12466,73748,39229,94,0.9714,1173518,15415,40980,147450,115984,240,0.9708,2112182,325447,125943,393992,361815,430,0.8485,0.0,0,2,2,3909,4046,274,240.0,15415.0,248.06197628612549,1,67968.98150239838,0.00026923702781854003,4.965807741085152,0.0072992700729927005,0.00010843634786380394,-1.3309080252400367,65760.0,9.432636173453705,-2.4200611111401433
Sheng Siong Serangoon North Avenue 5,Sheng Siong Serangoon North Avenue 5,1,554913,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,1,0,,unique,1.37565390082777,103.872017821492,289518,327352,0,22940,46991,45,0.4693,1391741,658214,62925,175395,185322,183,0.6736,3421987,971830,84706,456446,399700,333,0.7735,11.0,1,6,7,3950,4155,233,183.0,658214.0,527.2429879465321,0,122847.616191542,0.0004866209015775294,8.975235908695952,0.030042918454935622,0.0003795272175233138,-0.6593196751001031,42639.0,6.116152277978901,0.3573866305916311
Sheng Siong Tampines Avenue 9,Sheng Siong Tampines Avenue 9,1,521602,Authorised Retailer,PASIR RIS,EAST REGION,residential,147110,15.8032,9308.9,1,0,,unique,1.36113645824177,103.937425593435,484899,6021,0,85600,76979,114,0.9877,1309791,314664,23836,230648,327765,297,0.8019,2843911,1339092,108986,489837,519473,502,0.6753,12.0,0,7,7,3782,4018,401,297.0,314664.0,461.56786935435525,1,185088.71561109644,0.0007331687862959105,13.522565094441774,0.017456359102244388,0.0003795272175233138,-1.7737355957904588,119097.0,17.083313113592087,-2.439592013312614
Sheng Siong Tanglin Halt Road,Sheng Siong Tanglin Halt Road,1,141088,Authorised Retailer,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,1,0,,unique,1.30178506364186,103.798226442608,349561,77521,0,68719,53687,52,0.8185,1597041,360247,36202,180258,263348,155,0.8102,3305915,832556,53321,422672,372946,241,0.795,12.0,4,22,26,3091,4173,1092,155.0,360247.0,343.4075751636616,0,375001.07207871845,0.0014854448579853677,27.397544960682122,0.023809523809523808,0.0014096725222294514,-0.2669992026410767,169260.0,24.27871044280374,0.3493342167282605
Sheng Siong Woodlands Drive 16,Sheng Siong Woodlands Drive 16,1,730573,Authorised Retailer,MANDAI,NORTH REGION,residential,2090,11.7673,177.6,1,0,,unique,1.43109807246887,103.798507621177,302843,97216,0,42069,36963,65,0.757,1121198,182873,30587,243473,159535,243,0.8515,2218592,286439,53380,482419,259543,465,0.8776,12.0,0,6,6,3830,4116,353,243.0,182873.0,338.64176382566484,1,119540.54263045969,0.0004735210045850806,8.733621408567227,0.0169971671388102,0.00032530904359141186,-0.9249988356682742,85779.0,12.304168161841321,-1.7972217272820359
Singapore Pools Anchorvale Road Branch,Singapore Pools Anchorvale Road Branch,1,540308,Branch,SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.38955848510235,103.886426650492,358930,0,0,45906,19745,75,1.0,1051196,164079,38299,427100,197219,296,0.8538,3048134,185090,119166,897132,516729,725,0.927,12.0,10,43,53,2173,4160,2010,296.0,164079.0,381.8125856017633,0,767443.2970595442,0.003039977174180277,56.06933900058103,0.0263681592039801,0.0028735632183908046,-0.40990398425189567,594960.0,85.3412593941304,-3.5008814448830785
Singapore Pools Ang Mo Kio N2 Branch,Singapore Pools Ang Mo Kio N2 Branch,1,560202,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,13.9426,11639.2,1,0,,unique,1.36844644010937,103.844516260527,607928,19300,108154,33719,28069,101,0.9002,1303532,19300,210960,200730,735595,257,0.9186,3523215,198400,380365,904260,886373,529,0.9053,12.0,17,65,82,1552,4160,2631,257.0,19300.0,267.0938139683569,0,702723.824550747,0.002783612020030698,51.34094009744619,0.031166856708475865,0.0044458902624159614,4.278848655643768,676167.0,96.98961836216044,-1.5220466044518464
Singapore Pools Ang Mo Kio N2A Branch,Singapore Pools Ang Mo Kio N2A Branch,1,561226,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,13.9426,11639.2,1,0,,unique,1.36749458006861,103.839283930528,373292,0,17410,72915,172849,61,0.9777,1467963,105647,179893,281740,267119,222,0.8885,3186993,297383,282632,566679,878486,414,0.8835,12.0,12,49,61,1656,4180,2527,222.0,105647.0,277.2529100681348,0,700618.1037421766,0.0027752708914837716,51.187096322526685,0.024139295607439652,0.0033073086098460206,1.3715678255158041,560994.0,80.46916510782371,-2.170364016574414
Singapore Pools Ang Mo Kio N4 Branch,Singapore Pools Ang Mo Kio N4 Branch,1,560447,Branch,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,1,0,,unique,1.36747901420817,103.855967139125,418517,0,32646,68130,38241,82,0.9638,1622056,199591,128801,249215,101581,208,0.8647,3049744,727952,236955,464649,577171,323,0.7892,12.0,15,69,84,1570,4163,2613,208.0,199591.0,312.38520330354004,0,816262.5362321502,0.0032333587221255126,59.63606827088295,0.03214695752009185,0.004554326610279766,3.1549528431244065,543504.0,77.96039371680021,0.6840244355478831
Singapore Pools Ang Mo Kio N6 Branch,Singapore Pools Ang Mo Kio N6 Branch,1,560630,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,13.9426,11639.2,1,0,,unique,1.38054138917049,103.841068277331,517575,0,34418,107402,27782,55,0.9688,1259102,107319,88747,588702,371407,91,0.8958,2669416,437226,214311,749438,518315,215,0.8361,12.0,14,71,85,1807,4168,2376,91.0,107319.0,147.1273586150308,0,349574.6040693132,0.001384726169497533,25.539889470212497,0.03577441077441077,0.004608544784211668,11.765657597651671,216216.0,31.014094630162194,9.693951337011248
Singapore Pools Ang Mo Kio N7 Branch,Singapore Pools Ang Mo Kio N7 Branch,1,560726,Branch,ANG MO KIO,NORTH-EAST REGION,residential,162280,13.9426,11639.2,1,0,,unique,1.37278358482637,103.84644830631,314202,19300,108154,10684,215938,59,0.8339,1421997,19300,249858,550566,278737,250,0.9147,3272248,84558,343112,931084,898622,463,0.9308,12.0,14,74,88,1661,4179,2522,250.0,19300.0,260.0938139683569,0,655956.5988281962,0.0025983588563884847,47.92413074722921,0.034892942109436956,0.004771199306007373,5.789030382579326,630500.0,90.43912876159611,-0.2564817937573863
Singapore Pools Balestier Road Branch,Singapore Pools Balestier Road Branch,1,320002,Branch,NOVENA,CENTRAL REGION,residential,49330,8.968,5500.7,1,0,,unique,1.32589620218837,103.842935480003,296458,12730,41481,152873,4006,12,0.9046,1280897,192494,76451,460057,89724,46,0.8511,4277054,332596,153465,669583,335564,202,0.9141,12.0,5,23,28,2129,4124,2054,46.0,192494.0,146.67350393911363,1,301267.3770909394,0.0011933727914370713,22.010567765265343,0.013631937682570594,0.0015181088700932553,1.2766446597966146,94484.0,13.552816244108877,3.9243562163370136
Singapore Pools Bedok North Branch,Singapore Pools Bedok North Branch,1,460509,Branch,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.33306648174585,103.931091390071,494842,0,30226,89172,14304,58,0.9712,1606954,16679,255412,135810,234538,253,0.9232,3016412,355966,371163,659055,796999,477,0.8553,12.0,6,45,51,1601,4144,2582,253.0,16679.0,261.72304265172147,0,675768.8961267448,0.0026768388324159365,49.37161542507953,0.019752130131680867,0.0027651268705270004,0.23174923600061975,653246.0,93.7018225329066,-4.411358896120038
Singapore Pools Bedok Town Centre Branch,Singapore Pools Bedok Town Centre Branch,1,460204,Branch,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.32635909520616,103.929995919076,355098,116078,143484,26411,45564,73,0.6944,1755102,417566,277003,156456,142202,264,0.773,3723386,590850,344552,413581,363364,421,0.8362,12.0,11,68,79,2754,4156,1429,264.0,417566.0,482.38515665859677,0,689328.3888651348,0.0027305503555683374,50.36227075810241,0.055283414975507345,0.004283235740620256,4.035393841859623,377256.0,54.113725551284226,3.383032491741245
Singapore Pools Bencoolen Branch,Singapore Pools Bencoolen Branch,1,189646,Branch,ROCHOR,CENTRAL REGION,commercial,13120,1.5885,8259.6,1,0,,unique,1.30166188823652,103.853356123694,48844,197468,85158,109821,22119,15,0.2758,477376,960035,155507,279661,146874,54,0.3485,1096438,1390208,256936,1011360,671291,114,0.4465,12.0,10,58,68,3064,4160,1119,54.0,960035.0,556.0940255498194,0,622269.214590248,0.0024649172333609825,45.46293345210996,0.06076854334226988,0.0036868358273693344,3.3424787872041186,60426.0,8.667525447340534,20.153241026107317
Singapore Pools Beo Crescent Branch,Singapore Pools Beo Crescent Branch,1,160036,Branch,RIVER VALLEY,CENTRAL REGION,residential,10070,1.4757,6823.9,1,0,,unique,1.28835977080873,103.827056911096,454463,15386,1634,85270,32916,69,0.9656,1773764,164127,111037,176900,91338,265,0.8928,3455096,418829,151307,686030,301226,375,0.8772,12.0,10,40,50,1612,4160,2571,265.0,164127.0,350.8376893877986,0,902003.6994160302,0.0035729944710666335,65.90031002435299,0.019447685725398678,0.0027109086965950986,-1.958672669592619,681315.0,97.72804918668811,-4.827964507813283
Singapore Pools Bishan N1 Branch,Singapore Pools Bishan N1 Branch,1,570152,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.34552772598093,103.854821241123,433247,24932,19938,135344,46417,84,0.927,1311166,243621,19938,349788,130268,208,0.839,3223499,552456,20559,717398,260409,402,0.8518,12.0,5,28,33,1595,4100,2588,208.0,243621.0,335.4126970354962,1,868048.0599278641,0.0034384902420581545,63.4195140245206,0.012751159196290572,0.0017891997397527651,-3.8198016914706567,538304.0,77.21450399505508,-5.031706658340193
Singapore Pools Bishan N2 Branch,Singapore Pools Bishan N2 Branch,1,570279,Branch,BISHAN,CENTRAL REGION,residential,87320,7.6081,11477.2,1,0,,unique,1.35722283118337,103.843785252615,480550,51671,37254,102806,18175,82,0.8766,1159545,363218,70633,265441,584999,159,0.7499,2862300,664920,123394,823791,684358,380,0.801,12.0,12,54,66,2091,4173,2092,159.0,363218.0,348.96139492013765,0,730027.238172928,0.002891765618487618,53.335725067385624,0.03154875717017208,0.0035783994795055302,1.7340883815875165,332628.0,47.71227045473781,2.647553523140588
Singapore Pools Bukit Batok Central Branch,Singapore Pools Bukit Batok Central Branch,1,650642,Branch,BUKIT BATOK,WEST REGION,residential,158030,11.1402,14185.6,1,0,,unique,1.34900647948549,103.751706683374,408675,58521,0,64738,46091,81,0.8747,1479649,300663,80299,155241,654272,282,0.8168,2921062,661903,131832,420217,940833,481,0.8041,12.0,19,75,94,1576,4168,2607,282.0,300663.0,439.2454087651861,0,1145112.7806508401,0.0045359920770414505,83.66183786895252,0.03605677023398542,0.005096508349598785,1.1302633318688193,735174.0,105.45360197966322,-1.115350529397208
Singapore Pools Bukit Batok N3 Branch,Singapore Pools Bukit Batok N3 Branch,1,650324,Branch,BUKIT BATOK,WEST REGION,residential,158030,11.1402,14185.6,1,0,,unique,1.36216472766267,103.747628122263,346021,0,0,103057,108549,99,1.0,1397080,0,109088,153889,482793,183,0.9638,2875675,13499,158892,646122,1180713,420,0.9695,12.0,5,29,34,1845,4160,2338,183.0,0.0,183.0,0,427854.0,0.0016948045528122093,31.25897517206839,0.01454234388366125,0.0018434179136846672,0.4902590299694207,427854.0,61.371519424526475,-3.4939402068933805
Singapore Pools Bukit Gombak Branch,Singapore Pools Bukit Gombak Branch,1,650374,Branch,BUKIT BATOK,WEST REGION,residential,158030,11.1402,14185.6,1,0,,unique,1.35798291106742,103.750736425731,358950,0,36836,22798,222514,68,0.9535,1328783,37963,36836,165455,913247,219,0.9598,3138327,71118,239191,427142,1149603,469,0.9447,12.0,12,62,74,1784,4160,2399,219.0,37963.0,238.8544797762038,0,573011.8969831129,0.002269800380088863,41.864198210358985,0.030846185910796166,0.004012144870960746,4.966697971924983,525381.0,75.36082459618736,-0.1567578612180685
Singapore Pools Bukit Panjang Branch,Singapore Pools Bukit Panjang Branch,1,670257,Branch,BUKIT PANJANG,WEST REGION,residential,138270,9.0199,15329.4,1,0,,unique,1.37850873559017,103.773212348159,388738,3232,30420,55940,103748,80,0.9563,1284674,3232,43309,116866,1091945,231,0.9813,2333586,14731,117139,388545,1320600,380,0.9703,12.0,20,82,102,1580,4171,2603,231.0,3232.0,232.69032159304297,0,605692.9071066908,0.0023992555791706566,44.25186990222359,0.039185555128697654,0.005530253741054001,8.681047104010666,601293.0,86.24966701101731,1.6959421203320957
Singapore Pools Canberra Branch,Singapore Pools Canberra Branch,1,750505,Branch,SEMBAWANG,NORTH REGION,residential,102640,12.6362,8122.7,1,0,,unique,1.45026201889682,103.822534715231,391737,0,8564,13979,161731,90,0.9893,2069316,34211,8564,237256,228840,273,0.9818,3529520,463901,44544,306840,320212,380,0.8796,12.0,8,56,64,1759,4177,2424,273.0,34211.0,290.8922005011118,0,705122.694014695,0.002793114361691875,51.51620128704494,0.026402640264026403,0.003469963131641726,1.7393013811737648,661752.0,94.9219259892843,-3.1738271108938503
Singapore Pools Chai Chee Branch,Singapore Pools Chai Chee Branch,1,461036,Branch,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.32534102499628,103.92543538387,498698,173480,84830,39597,24294,68,0.7148,1520504,466218,222520,127707,82389,189,0.7386,3857897,616046,348483,418612,352733,349,0.8361,12.0,7,28,35,1996,4178,2187,189.0,466218.0,432.82993578753457,0,946599.0695673381,0.0037496445347958082,69.15844379977389,0.01600365797896662,0.001897636087616569,-4.107480124612562,413343.0,59.290056779864265,-3.154551318054958
Singapore Pools Changi Road Branch,Singapore Pools Changi Road Branch,1,419799,Branch,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,1,0,,unique,1.31786851894401,103.907753065671,500416,8394,1202,65555,17410,2,0.9824,2054528,24398,11133,167542,74776,70,0.9857,4194585,334643,75284,401640,170879,191,0.9191,12.0,4,27,31,1744,4124,2439,70.0,24398.0,82.76004524352184,1,201851.75034894978,0.0007995700998109485,14.747270920913133,0.012710127101271012,0.0016807633918889612,4.232241746231723,170730.0,24.489567729527842,1.315586067503903
Singapore Pools Cheong Chin Nam Road Branch,Singapore Pools Cheong Chin Nam Road Branch,1,599730,Branch,BUKIT PANJANG,WEST REGION,residential,138270,9.0199,15329.4,1,0,,unique,1.34248911530733,103.775237429914,433475,23006,69877,39844,23429,11,0.8899,1420468,23006,92816,395014,219603,21,0.9548,2446608,36093,92816,494861,2419744,21,0.968,11.0,6,39,45,2224,4144,1959,21.0,23006.0,33.032035448498384,0,64709.75744360833,0.0002563266710765849,4.727689121336532,0.022970903522205207,0.002439817826935589,18.521753297075918,41139.0,5.900991781321653,16.095454191386494
Singapore Pools Chin Swee Branch,Singapore Pools Chin Swee Branch,1,160052,Branch,SINGAPORE RIVER,CENTRAL REGION,mixed,3260,0.9576,3404.4,1,0,,unique,1.28708278284998,103.841580109275,131890,166770,47010,53864,105557,23,0.4495,518084,638607,158154,250395,237307,59,0.4542,1507554,1282622,268290,737367,733721,199,0.5368,12.0,10,39,49,1620,4169,2563,59.0,638607.0,392.98861434665776,0,1007229.8185704838,0.003989813539762329,73.5881209273764,0.01911822083495903,0.0026566905226631968,-2.866298944090812,151217.0,21.69061654867927,5.863756764902618
Singapore Pools Chinatown Point Branch,Singapore Pools Chinatown Point Branch,1,059413,Branch,OUTRAM,CENTRAL REGION,commercial,18340,1.3732,13355.8,1,0,,unique,1.28533894878838,103.845015574621,39322,279763,76120,43471,47242,21,0.1958,258628,845753,161064,191752,286300,43,0.268,964772,1230513,198099,737216,846845,127,0.4445,11.0,7,85,92,2821,4160,1362,43.0,845753.0,485.3250489730442,0,661012.7167012863,0.0026183870239196248,48.29353026917356,0.06754772393538913,0.004988072001734982,6.289284665061197,58566.0,8.400726431485548,28.843242583872485
Singapore Pools Choa Chu Kang Branch,Singapore Pools Choa Chu Kang Branch,1,680303,,CHOA CHU KANG,WEST REGION,residential,192070,6.1173,31397.9,1,0,,unique,1.3846968155873416,103.74378458764835,564050,17623,0,20208,105979,78,0.9697,1212117,60101,0,175428,243401,261,0.9528,2631968,61727,47724,527735,452842,510,0.9688,0.0,15,80,95,1638,3551,2545,261.0,60101.0,292.4325550938973,1,744240.8527139686,0.002948068232547726,54.37417048111026,0.03732809430255403,0.005150726523530687,5.5094204849129795,664245.0,95.27952273472864,-0.02863632944439562
Singapore Pools Circuit Road 64 Branch,Singapore Pools Circuit Road 64 Branch,1,370064,Branch,GEYLANG,CENTRAL REGION,mixed,110110,9.6448,11416.5,1,0,,unique,1.32698404492367,103.887148432844,490596,56078,0,35773,12620,101,0.8974,1069743,872720,0,173347,53032,144,0.5507,1953301,2501201,5917,337819,87916,213,0.4386,12.0,12,27,39,1648,4160,2535,144.0,872720.0,600.4286697649966,0,1522086.6778542663,0.006029251640518076,111.2035172577154,0.015384615384615385,0.002114508783344177,-6.846980516124221,365040.0,52.36145846650761,-1.8464944159542034
